"ID","Handle","Title","Tags","Tags Command","Variant Inventory Item ID","Variant ID","Variant Command","Variant Position","Variant SKU","Variant Price","Variant Compare At Price","Variant Inventory Qty","Variant Inventory Adjust","Variant Metafield: custom.contains_pfas [boolean]"
"7713163182329","new-weather-watch-pant","Weather Watch Pant","hi-vis, light, mens, mens-pants, sport, waterproof","REPLACE","45188111040761","43092620214521","MERGE","14","10224-730-0016","89.99","","14","0",""
"7713163182329","new-weather-watch-pant","Weather Watch Pant","hi-vis, light, mens, mens-pants, sport, waterproof","REPLACE","45188111073529","43092620247289","MERGE","15","10363-730-0017","63.99","84.99","33","0",""
"7713163182329","new-weather-watch-pant","Weather Watch Pant","hi-vis, light, mens, mens-pants, sport, waterproof","REPLACE","45188111106297","43092620280057","MERGE","16","10363-730-0018","63.99","89.99","0","0",""
"7713163182329","new-weather-watch-pant","Weather Watch Pant","hi-vis, light, mens, mens-pants, sport, waterproof","REPLACE","46532484464889","44435598147833","MERGE","17","10363-730-0019","63.99","","0","0",""
"7713163182329","new-weather-watch-pant","Weather Watch Pant","hi-vis, light, mens, mens-pants, sport, waterproof","REPLACE","46532486824185","44435600507129","MERGE","18","10363-730-0020","63.99","","0","0",""
"7798006579449","poseiden-trucker-hat","Poseidon Trucker Hat","hats","REPLACE","49067262640377","46981216600313","MERGE","1","50271-018-0001","34.99","","0","0",""
"7798006579449","poseiden-trucker-hat","Poseidon Trucker Hat","hats","REPLACE","48262799753465","46178317566201","MERGE","2","50271-353-0001","34.99","","0","0",""
"7798006579449","poseiden-trucker-hat","Poseidon Trucker Hat","hats","REPLACE","45789368025337","43694923186425","MERGE","3","50271-063-0001","26.99","34.99","11","0",""
"7798010183929","gaff-trucker-312-hat","Gaff Trucker 312 Hat","hats","REPLACE","45499752448249","43406519369977","MERGE","1","50256-043-0001","26.99","34.99","0","0",""
"7798008217849","offset-embroidered-trucker-hat","Offset Embroidered Trucker Hat","hats","REPLACE","48457177268473","46372688232697","MERGE","1","50269-467-0001","19.99","29.99","0","0",""
"7870879367417","shorebreak-hoodie","Shorebreak Hoodie","everyday, hoodie, long-sleeve, sun","REPLACE","45733084135673","43639368220921","MERGE","1","40030-255-0013","39.99","99.99","0","0",""
"7870879367417","shorebreak-hoodie","Shorebreak Hoodie","everyday, hoodie, long-sleeve, sun","REPLACE","45733084168441","43639368253689","MERGE","2","40030-255-0014","39.99","99.99","0","0",""
"7870879367417","shorebreak-hoodie","Shorebreak Hoodie","everyday, hoodie, long-sleeve, sun","REPLACE","45733084201209","43639368286457","MERGE","3","40030-255-0015","39.99","99.99","0","0",""
"7870879367417","shorebreak-hoodie","Shorebreak Hoodie","everyday, hoodie, long-sleeve, sun","REPLACE","45733084233977","43639368319225","MERGE","4","40030-255-0016","39.99","99.99","0","0",""
"7870879367417","shorebreak-hoodie","Shorebreak Hoodie","everyday, hoodie, long-sleeve, sun","REPLACE","45733084266745","43639368384761","MERGE","5","40030-255-0017","39.99","99.99","0","0",""
"7870879367417","shorebreak-hoodie","Shorebreak Hoodie","everyday, hoodie, long-sleeve, sun","REPLACE","45733084299513","43639368417529","MERGE","6","40030-255-0018","39.99","99.99","0","0",""
"7870879334649","shorebreak-ss-crew","Shorebreak SS Crew","mens, shirts, short-sleeve, sun, t-shirts","REPLACE","45733075321081","43639359406329","MERGE","1","40029-460-0013","29.99","49.99","0","0",""
"7870879334649","shorebreak-ss-crew","Shorebreak SS Crew","mens, shirts, short-sleeve, sun, t-shirts","REPLACE","45733075353849","43639359439097","MERGE","2","40029-460-0014","29.99","49.99","0","0",""
"7870879334649","shorebreak-ss-crew","Shorebreak SS Crew","mens, shirts, short-sleeve, sun, t-shirts","REPLACE","45733075386617","43639359471865","MERGE","3","40029-460-0015","29.99","49.99","2","0",""
"7870879334649","shorebreak-ss-crew","Shorebreak SS Crew","mens, shirts, short-sleeve, sun, t-shirts","REPLACE","45733075419385","43639359504633","MERGE","4","40029-460-0016","29.99","49.99","0","0",""
"7870879334649","shorebreak-ss-crew","Shorebreak SS Crew","mens, shirts, short-sleeve, sun, t-shirts","REPLACE","45733075452153","43639359537401","MERGE","5","40029-460-0017","29.99","49.99","0","0",""
"7870879334649","shorebreak-ss-crew","Shorebreak SS Crew","mens, shirts, short-sleeve, sun, t-shirts","REPLACE","45733075484921","43639359570169","MERGE","6","40029-460-0018","29.99","49.99","0","0",""
"7870879334649","shorebreak-ss-crew","Shorebreak SS Crew","mens, shirts, short-sleeve, sun, t-shirts","REPLACE","45733075517689","43639359602937","MERGE","7","40029-060-0013","29.99","49.99","0","0",""
"7870879334649","shorebreak-ss-crew","Shorebreak SS Crew","mens, shirts, short-sleeve, sun, t-shirts","REPLACE","45733075550457","43639359635705","MERGE","8","40029-060-0014","29.99","49.99","0","0",""
"7870879334649","shorebreak-ss-crew","Shorebreak SS Crew","mens, shirts, short-sleeve, sun, t-shirts","REPLACE","45733075583225","43639359668473","MERGE","9","40029-060-0015","29.99","49.99","0","0",""
"7870879334649","shorebreak-ss-crew","Shorebreak SS Crew","mens, shirts, short-sleeve, sun, t-shirts","REPLACE","45733075615993","43639359734009","MERGE","10","40029-060-0016","29.99","49.99","1","0",""
"7870879334649","shorebreak-ss-crew","Shorebreak SS Crew","mens, shirts, short-sleeve, sun, t-shirts","REPLACE","45733075648761","43639359799545","MERGE","11","40029-060-0017","29.99","49.99","0","0",""
"7870879334649","shorebreak-ss-crew","Shorebreak SS Crew","mens, shirts, short-sleeve, sun, t-shirts","REPLACE","45733075681529","43639359865081","MERGE","12","40029-060-0018","29.99","49.99","0","0",""
"7809492386041","wayward-pant","Wayward Pant","everyday, mens, mens-pants, Sale, Sale 2, tag__hot_Sale","REPLACE","45537968226553","43444590379257","MERGE","1","40106-001-5030","79.99","99.99","0","0",""
"7809492386041","wayward-pant","Wayward Pant","everyday, mens, mens-pants, Sale, Sale 2, tag__hot_Sale","REPLACE","45537968259321","43444590412025","MERGE","2","40106-001-5032","79.99","99.99","0","0",""
"7809492386041","wayward-pant","Wayward Pant","everyday, mens, mens-pants, Sale, Sale 2, tag__hot_Sale","REPLACE","45537968292089","43444590444793","MERGE","3","40106-001-5034","79.99","99.99","0","0",""
"7809492386041","wayward-pant","Wayward Pant","everyday, mens, mens-pants, Sale, Sale 2, tag__hot_Sale","REPLACE","45537968324857","43444590477561","MERGE","4","40106-001-5036","79.99","99.99","40","0",""
"7809492386041","wayward-pant","Wayward Pant","everyday, mens, mens-pants, Sale, Sale 2, tag__hot_Sale","REPLACE","45537968357625","43444590510329","MERGE","5","40106-001-5038","79.99","99.99","51","0",""
"7809492386041","wayward-pant","Wayward Pant","everyday, mens, mens-pants, Sale, Sale 2, tag__hot_Sale","REPLACE","45537968390393","43444590543097","MERGE","6","40106-001-5040","79.99","99.99","57","0",""
"7809492386041","wayward-pant","Wayward Pant","everyday, mens, mens-pants, Sale, Sale 2, tag__hot_Sale","REPLACE","45537968423161","43444590575865","MERGE","7","40106-001-5042","79.99","99.99","0","0",""
"7809492386041","wayward-pant","Wayward Pant","everyday, mens, mens-pants, Sale, Sale 2, tag__hot_Sale","REPLACE","45537968455929","43444590608633","MERGE","8","40106-053-5030","79.99","99.99","0","0",""
"7809492386041","wayward-pant","Wayward Pant","everyday, mens, mens-pants, Sale, Sale 2, tag__hot_Sale","REPLACE","45537968488697","43444590641401","MERGE","9","40106-053-5032","79.99","99.99","0","0",""
"7809492386041","wayward-pant","Wayward Pant","everyday, mens, mens-pants, Sale, Sale 2, tag__hot_Sale","REPLACE","45537968521465","43444590674169","MERGE","10","40106-053-5034","79.99","99.99","0","0",""
"7809492386041","wayward-pant","Wayward Pant","everyday, mens, mens-pants, Sale, Sale 2, tag__hot_Sale","REPLACE","45537968554233","43444590706937","MERGE","11","40106-053-5036","79.99","99.99","2","0",""
"7809492386041","wayward-pant","Wayward Pant","everyday, mens, mens-pants, Sale, Sale 2, tag__hot_Sale","REPLACE","45537968587001","43444590739705","MERGE","12","40106-053-5038","79.99","99.99","55","0",""
"7809492386041","wayward-pant","Wayward Pant","everyday, mens, mens-pants, Sale, Sale 2, tag__hot_Sale","REPLACE","45537968619769","43444590772473","MERGE","13","40106-053-5040","79.99","99.99","72","0",""
"7809492386041","wayward-pant","Wayward Pant","everyday, mens, mens-pants, Sale, Sale 2, tag__hot_Sale","REPLACE","45537968652537","43444590805241","MERGE","14","40106-053-5042","79.99","99.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","46311746896121","44214996205817","MERGE","1","60008-203-1008","69.99","109.99","1","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","46311746928889","44214996238585","MERGE","2","60008-203-1009","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","46311746961657","44214996271353","MERGE","3","60008-203-1010","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","46311746994425","44214996304121","MERGE","4","60008-203-1011","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","46311747027193","44214996336889","MERGE","5","60008-203-1012","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","46311747059961","44214996369657","MERGE","6","60008-203-1013","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","46311747092729","44214996402425","MERGE","7","60008-203-1014","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","46311741096185","44214990405881","MERGE","8","60008-300-1008","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","46311741128953","44214990438649","MERGE","9","60008-300-1009","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","46311741161721","44214990471417","MERGE","10","60008-300-1010","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","46311741194489","44214990504185","MERGE","11","60008-300-1011","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","46311741227257","44214990536953","MERGE","12","60008-300-1012","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","46311741260025","44214990569721","MERGE","13","60008-300-1013","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","46311741292793","44214990602489","MERGE","14","60008-300-1014","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","45691342160121","43597705019641","MERGE","15","60008-037-1008","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","45691342192889","43597705052409","MERGE","16","60008-037-1009","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","45691342225657","43597705085177","MERGE","17","60008-037-1010","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","45691342258425","43597705117945","MERGE","18","60008-037-1011","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","45691342291193","43597705150713","MERGE","19","60008-037-1012","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","45691342323961","43597705183481","MERGE","20","60008-037-1013","69.99","109.99","0","0",""
"7858642551033","deck-boss-ankle-boot-sale","Deck-Boss Ankle Boot - Sale","boots, footwear, Sale, Sale 2, tag__hot_Sale","REPLACE","45691342356729","43597705216249","MERGE","21","60008-037-1014","69.99","109.99","0","0",""
"7870879990009","boot-sock-thermal","Boot Sock Thermal","Lifetime Warranty, socks, tag__new_Lifetime Warranty","REPLACE","45733081547001","43639365402873","MERGE","1","60021-025-0014","21.99","29.99","0","0",""
"7870879990009","boot-sock-thermal","Boot Sock Thermal","Lifetime Warranty, socks, tag__new_Lifetime Warranty","REPLACE","45733081579769","43639365533945","MERGE","2","60021-025-0015","21.99","29.99","0","0",""
"7870879990009","boot-sock-thermal","Boot Sock Thermal","Lifetime Warranty, socks, tag__new_Lifetime Warranty","REPLACE","45733081612537","43639365632249","MERGE","3","60021-025-0016","21.99","29.99","0","0",""
"7870879990009","boot-sock-thermal","Boot Sock Thermal","Lifetime Warranty, socks, tag__new_Lifetime Warranty","REPLACE","45733081645305","43639365730553","MERGE","4","60021-325-0014","34.99","","12","0",""
"7870879990009","boot-sock-thermal","Boot Sock Thermal","Lifetime Warranty, socks, tag__new_Lifetime Warranty","REPLACE","45733081678073","43639365763321","MERGE","5","60021-325-0015","34.99","","16","0",""
"7870879990009","boot-sock-thermal","Boot Sock Thermal","Lifetime Warranty, socks, tag__new_Lifetime Warranty","REPLACE","45733081710841","43639365796089","MERGE","6","60021-325-0016","34.99","","28","0",""
"7870880055545","mid-sock","Mid Sock","mens, socks","REPLACE","45733081841913","43639365927161","MERGE","1","60022-325-0015","18.99","","0","0",""
"7870880055545","mid-sock","Mid Sock","mens, socks","REPLACE","45733081907449","43639365992697","MERGE","2","60022-325-0016","18.99","24.99","0","0",""
"7870880055545","mid-sock","Mid Sock","mens, socks","REPLACE","45733081809145","43639365894393","MERGE","3","60022-023-0015","29.99","","0","0",""
"7870880055545","mid-sock","Mid Sock","mens, socks","REPLACE","45733081874681","43639365959929","MERGE","4","60022-023-0016","29.99","","11","0",""
"7870880088313","ankle-sock","Ankle Sock","mens, socks","REPLACE","45733081940217","43639366025465","MERGE","1","60023-001-0015","15.99","21.99","0","0",""
"7870880088313","ankle-sock","Ankle Sock","mens, socks","REPLACE","45733081972985","43639366058233","MERGE","2","60023-001-0016","15.99","","0","0",""
"7870880088313","ankle-sock","Ankle Sock","mens, socks","REPLACE","45733082005753","43639366091001","MERGE","3","60023-025-0015","24.99","","22","0",""
"7870880088313","ankle-sock","Ankle Sock","mens, socks","REPLACE","45733082038521","43639366123769","MERGE","4","60023-025-0016","24.99","","9","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733077942521","43639362093305","MERGE","1","40039-344-0012","39.99","99.99","4","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733077975289","43639362158841","MERGE","2","40039-344-0013","39.99","99.99","0","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733078008057","43639362224377","MERGE","3","40039-344-0014","39.99","99.99","0","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733078040825","43639362289913","MERGE","4","40039-344-0015","39.99","99.99","25","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733078073593","43639362355449","MERGE","5","40039-344-0016","39.99","99.99","0","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733078106361","43639362420985","MERGE","6","40039-344-0017","39.99","99.99","0","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733077549305","43639361437945","MERGE","7","40039-652-0012","39.99","99.99","34","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733077582073","43639361470713","MERGE","8","40039-652-0013","39.99","99.99","37","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733077614841","43639361536249","MERGE","9","40039-652-0014","39.99","99.99","38","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733077647609","43639361601785","MERGE","10","40039-652-0015","39.99","99.99","104","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733077680377","43639361667321","MERGE","11","40039-652-0016","39.99","99.99","32","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733077713145","43639361732857","MERGE","12","40039-652-0017","39.99","99.99","27","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733077745913","43639361798393","MERGE","13","40039-113-0012","39.99","99.99","0","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733077778681","43639361863929","MERGE","14","40039-113-0013","39.99","99.99","0","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733077811449","43639361896697","MERGE","15","40039-113-0014","39.99","99.99","0","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733077844217","43639361929465","MERGE","16","40039-113-0015","39.99","99.99","0","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733077876985","43639361962233","MERGE","17","40039-113-0016","39.99","99.99","0","0",""
"7870879498489","womens-shorebreak-hoodie","Women's Shorebreak Hoodie","hoodie, sun, womens","REPLACE","45733077909753","43639362027769","MERGE","18","40039-113-0017","39.99","99.99","0","0",""
"7870880186617","wayward-roll-top-backpack-38l","Wayward Roll Top Backpack","bags","REPLACE","48919642833145","46836353073401","MERGE","1","70105-425-0001","199.99","","6","0",""
"7870880186617","wayward-roll-top-backpack-38l","Wayward Roll Top Backpack","bags","REPLACE","47358369923321","45266818269433","MERGE","2","70105-025-0001","199.99","","18","0",""
"7870880186617","wayward-roll-top-backpack-38l","Wayward Roll Top Backpack","bags","REPLACE","45733084463353","43639368548601","MERGE","3","70105-336-0001","199.99","","0","0",""
"7870880219385","bootlegger-roll-top-backpack-30l","Bootlegger Roll Top Backpack 30L","bags","REPLACE","48919646306553","46836356546809","MERGE","1","70106-425-0001","124.99","","0","0",""
"7870880219385","bootlegger-roll-top-backpack-30l","Bootlegger Roll Top Backpack 30L","bags","REPLACE","45733083250937","43639367336185","MERGE","2","70106-025-0001","124.99","","19","0",""
"7870880219385","bootlegger-roll-top-backpack-30l","Bootlegger Roll Top Backpack 30L","bags","REPLACE","45733083218169","43639367303417","MERGE","3","70106-001-0001","124.99","","27","0",""
"7870880219385","bootlegger-roll-top-backpack-30l","Bootlegger Roll Top Backpack 30L","bags","REPLACE","45733083283705","43639367368953","MERGE","4","70106-607-0001","124.99","","12","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078532345","43639362617593","MERGE","1","40102-418-0013","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078565113","43639362650361","MERGE","2","40102-418-0014","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078597881","43639362683129","MERGE","3","40102-418-0015","19.99","44.99","1","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078630649","43639362715897","MERGE","4","40102-418-0016","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078663417","43639362748665","MERGE","5","40102-418-0017","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078696185","43639362781433","MERGE","6","40102-418-0018","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078139129","43639361995001","MERGE","7","40102-460-0013","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078171897","43639362060537","MERGE","8","40102-460-0014","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078204665","43639362126073","MERGE","9","40102-460-0015","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078237433","43639362191609","MERGE","10","40102-460-0016","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078270201","43639362257145","MERGE","11","40102-460-0017","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078302969","43639362322681","MERGE","12","40102-460-0018","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078335737","43639362388217","MERGE","13","40102-221-0013","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078368505","43639362453753","MERGE","14","40102-221-0014","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078401273","43639362486521","MERGE","15","40102-221-0015","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078434041","43639362519289","MERGE","16","40102-221-0016","19.99","44.99","-2","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078466809","43639362552057","MERGE","17","40102-221-0017","19.99","44.99","0","0",""
"7870879564025","solstrale-ss-crew","Solstrale SS Crew","mens, shirts, sun","REPLACE","45733078499577","43639362584825","MERGE","18","40102-221-0018","19.99","44.99","0","0",""
"7870880153849","shackleton-duffel-105l","Shackleton Duffel 2.0","","REPLACE","45733082169593","43639366975737","MERGE","1","70103-025-0001","229.99","","25","0",""
"7870880153849","shackleton-duffel-105l","Shackleton Duffel 2.0","","REPLACE","45733082202361","43639367041273","MERGE","2","70103-607-0001","229.99","","0","0",""
"7870880153849","shackleton-duffel-105l","Shackleton Duffel 2.0","","REPLACE","48919637623033","46836347863289","MERGE","3","70103-425-0001","229.99","","4","0",""
"7870880284921","bering-fleece-pro-vest","Bering Fleece Pro Vest","fleece, mens, mens-jacket, vest","REPLACE","45733083480313","43639367532793","MERGE","1","20070-036-0013","99.99","","0","0",""
"7870880284921","bering-fleece-pro-vest","Bering Fleece Pro Vest","fleece, mens, mens-jacket, vest","REPLACE","45733083513081","43639367565561","MERGE","2","20070-036-0014","74.99","99.99","0","0",""
"7870880284921","bering-fleece-pro-vest","Bering Fleece Pro Vest","fleece, mens, mens-jacket, vest","REPLACE","45733083545849","43639367598329","MERGE","3","20070-036-0015","74.99","99.99","0","0",""
"7870880284921","bering-fleece-pro-vest","Bering Fleece Pro Vest","fleece, mens, mens-jacket, vest","REPLACE","45733083578617","43639367631097","MERGE","4","20070-036-0016","74.99","99.99","0","0",""
"7870880284921","bering-fleece-pro-vest","Bering Fleece Pro Vest","fleece, mens, mens-jacket, vest","REPLACE","45733083611385","43639367663865","MERGE","5","20070-036-0017","74.99","99.99","0","0",""
"7870880284921","bering-fleece-pro-vest","Bering Fleece Pro Vest","fleece, mens, mens-jacket, vest","REPLACE","45733083644153","43639367696633","MERGE","6","20070-036-0018","74.99","99.99","0","0",""
"7872336920825","gear-hauler-50l-tote-bag","Gear Hauler Tote Bag","","REPLACE","45736204894457","43642477150457","MERGE","1","70107-607-0001","109.99","","23","0",""
"7872336920825","gear-hauler-50l-tote-bag","Gear Hauler Tote Bag","","REPLACE","48919635329273","46836345569529","MERGE","2","70107-425-0001","109.99","","0","0",""
"7872336920825","gear-hauler-50l-tote-bag","Gear Hauler Tote Bag","","REPLACE","45736204828921","43642477084921","MERGE","3","70107-025-0001","109.99","","16","0",""
"7872336920825","gear-hauler-50l-tote-bag","Gear Hauler Tote Bag","","REPLACE","45736204861689","43642477117689","MERGE","4","70107-336-0001","109.99","","26","0",""
"7874224521465","deviation-tall-boot","Deviation Tall Boot","boots, commercial, waterproof","REPLACE","45744211624185","43650464579833","MERGE","1","60031-001-1008","174.99","","5","0",""
"7874224521465","deviation-tall-boot","Deviation Tall Boot","boots, commercial, waterproof","REPLACE","45744211656953","43650464612601","MERGE","2","60031-001-1009","174.99","","1","0",""
"7874224521465","deviation-tall-boot","Deviation Tall Boot","boots, commercial, waterproof","REPLACE","45744211689721","43650464645369","MERGE","3","60031-001-1010","174.99","","4","0",""
"7874224521465","deviation-tall-boot","Deviation Tall Boot","boots, commercial, waterproof","REPLACE","45744211722489","43650464678137","MERGE","4","60031-001-1011","174.99","","4","0",""
"7874224521465","deviation-tall-boot","Deviation Tall Boot","boots, commercial, waterproof","REPLACE","45744211755257","43650464710905","MERGE","5","60031-001-1012","174.99","","6","0",""
"7874224521465","deviation-tall-boot","Deviation Tall Boot","boots, commercial, waterproof","REPLACE","45744211788025","43650464743673","MERGE","6","60031-001-1013","174.99","","0","0",""
"7874224521465","deviation-tall-boot","Deviation Tall Boot","boots, commercial, waterproof","REPLACE","45744211820793","43650464776441","MERGE","7","60031-001-1014","174.99","","1","0",""
"7874224521465","deviation-tall-boot","Deviation Tall Boot","boots, commercial, waterproof","REPLACE","48919604986105","46836315226361","MERGE","8","60031-355-1080","174.99","","4","0",""
"7874224521465","deviation-tall-boot","Deviation Tall Boot","boots, commercial, waterproof","REPLACE","48919605018873","46836315259129","MERGE","9","60031-355-1090","174.99","","2","0",""
"7874224521465","deviation-tall-boot","Deviation Tall Boot","boots, commercial, waterproof","REPLACE","48919605051641","46836315291897","MERGE","10","60031-355-1100","174.99","","1","0",""
"7874224521465","deviation-tall-boot","Deviation Tall Boot","boots, commercial, waterproof","REPLACE","48919605084409","46836315324665","MERGE","11","60031-355-1110","174.99","","0","0",""
"7874224521465","deviation-tall-boot","Deviation Tall Boot","boots, commercial, waterproof","REPLACE","48919605117177","46836315357433","MERGE","12","60031-355-1120","174.99","","4","0",""
"7874224521465","deviation-tall-boot","Deviation Tall Boot","boots, commercial, waterproof","REPLACE","48919605149945","46836315390201","MERGE","13","60031-355-1130","174.99","","0","0",""
